SUPER_OPEID,mr_kq5_pq1,mr_ktop1_pq1,par_median,par_q1,par_q2,par_q3,par_q4,par_q5,par_top5pc,par_top1pc,k_median,k_top5pc,k_top1pc
3724,0.034363579,0,91800,0.095781386,0.13649739,0.16659491,0.20938918,0.3917371,0.12181573,0.032237548,47000,0.073139951,0.0048128236
3505,0.012819733,4.8330472e-5,84900,0.078739405,0.1396749,0.18824053,0.27349129,0.31985399,0.076846607,0.010920704,37700,0.063674197,0.0088946
2482,0.012820481,2.7100507e-6,92900,0.050688721,0.096881241,0.17407545,0.31456602,0.36378866,0.078769483,0.012286888,44600,0.078308016,0.01281738
3296,0.0083087683,5.8862788e-5,80600,0.065572619,0.14898503,0.22016102,0.29577595,0.26950538,0.055657092,0.0077375593,40500,0.037301466,0.0047847908
2171,0.018507231,7.8996189e-4,76800,0.12017737,0.1559801,0.20588841,0.24218161,0.27577239,0.057391945,0.01356627,31800,0.034167998,0.0029377653
2180,0.013365985,0,98300,0.06747549,0.1023083,0.14791866,0.28078812,0.40150943,0.11310401,0.012248802,32700,0.04770926,0.0025681404
2187,0.013480057,3.9658309e-5,81400,0.075052224,0.12916887,0.21689422,0.29717249,0.28171211,0.035541669,0.0016293452,36900,0.033223134,0.0049725305
2178,0.033982009,0.0068486053,141000,0.051078737,0.067700982,0.09828651,0.16059312,0.62234056,0.30073023,0.070637129,98500,0.4900479,0.20382342
2181,0.019935429,0.0032809617,105300,0.032541201,0.05793741,0.16575076,0.29014939,0.45362127,0.068072587,0.0082145976,84800,0.38677755,0.071587905
2177,0.014432938,5.5962118e-6,78300,0.10512459,0.15423353,0.20392556,0.2897734,0.24694292,0.024915623,0.0035620853,31500,0.029858543,0.0015625264
1220,0.010637505,1.5026671e-5,87700,0.047092639,0.13863119,0.20615852,0.24926293,0.35885477,0.11339802,0.028678382,30700,0.10437176,0.02540708
11197,0.0031546354,0,47400,0.19926961,0.3114503,0.26749092,0.18500513,0.03678396,0.004999592,1.2044916e-4,19400,0.0024341219,7.833627e-5
5608,0.011173297,0,44600,0.23560677,0.25882027,0.24539606,0.17588061,0.084296241,0.018094167,0.0032138538,22000,0.017031716,2.1713354e-4
2993,0.012299011,4.8939837e-6,68300,0.080179065,0.15952937,0.33244401,0.31303096,0.11481656,0.013443274,0.0013688622,40000,0.038231105,0.0070010251
2109,0.015907239,0.0018206226,108100,0.038575314,0.083305374,0.15467419,0.25050813,0.47293708,0.13945316,0.021952834,52100,0.11148986,0.021473475
8085,0.001598899,0,52200,0.16816571,0.25804323,0.32682601,0.18918748,0.057777561,0.0071085105,4.1698138e-4,22400,0.0022523061,0.0019785308
7691,0.008337996,0,95900,0.042634223,0.094920643,0.17815667,0.31903142,0.36525711,0.050466482,0.0060867928,33300,0.033012152,0.0045517548
1722,0.004864566,0,79900,0.052338958,0.13126516,0.23424347,0.31486258,0.26728985,0.041880798,0.0082619358,43500,0.053234216,0.0054953005
3590,0.017718913,0,54700,0.18939312,0.23174596,0.22581781,0.22216912,0.13087401,0.022656128,0.0031780186,28400,0.023745855,0.0031022618
3591,0.028226078,0,78000,0.13607913,0.14874676,0.19584644,0.30100286,0.21832472,0.032629125,0.0038132777,39900,0.076830558,0.016925538
30012,0,0,95300,0.038717706,0.12272622,0.17327851,0.30604166,0.35923588,0.08160001,0.014865938,27400,0.0095779579,0.0015860883
1933,0.034085538,0,70000,0.11640731,0.18925647,0.25779,0.25137243,0.18517393,0.047817051,0.0060948087,37200,0.048354473,0.007051392
2017,0.025569314,9.8661077e-4,75800,0.127929,0.14422135,0.21010283,0.29054356,0.22720316,0.028378293,0.0043969783,36300,0.086480528,0.0098719466
2777,0.021728449,0,72100,0.11236469,0.14740211,0.25333887,0.29735166,0.18954265,0.031257689,0.0035866105,35700,0.022070738,0.0032143912
25889,0.014055622,8.7542918e-5,35600,0.30121291,0.38438025,0.17639849,0.10074802,0.037260287,0.003188286,6.8011315e-4,17100,0.0091822594,5.8276439e-4
11672,0.012631007,8.8304723e-6,51900,0.209736,0.23272002,0.22703548,0.21226332,0.11824517,0.013083621,0.0044763596,21400,0.027294356,0.0034571921
1237,0.022773577,2.7372569e-4,48400,0.23999722,0.23660935,0.23197109,0.18376845,0.10765389,0.010901604,0.0019636881,25400,0.023441684,0.0025662768
4740,0.0095451847,5.6017679e-4,80400,0.088206805,0.1676002,0.1981006,0.22662866,0.31946364,0.052218631,0.0095138634,32700,0.04432318,0.0048008566
1580,0.021415448,0.0011548791,90000,0.078222878,0.12610313,0.18619795,0.24940395,0.36007208,0.1097352,0.022415485,46400,0.1202316,0.015348048
2772,0.035249505,4.437286e-5,50700,0.22385523,0.2298173,0.21575004,0.1685589,0.16201849,0.034399375,0.0036037383,31100,0.032330047,0.003270271
3297,0.0083564883,1.3835642e-5,87400,0.055705849,0.11312733,0.21257322,0.31686246,0.30173123,0.067323074,0.006496781,40900,0.06276156,0.0088008158
2945,0.012782317,8.5010525e-4,107700,0.039217688,0.092264108,0.15569627,0.22301561,0.48980635,0.16451667,0.050270095,35500,0.052588489,0.0049728984
2413,0.022542207,9.1873226e-4,41300,0.28917554,0.24921,0.20125176,0.17136388,0.088998884,0.012936715,0.0026415717,25100,0.016249174,0.0036219899
2120,0.0077797174,0,109700,0.028875593,0.060077764,0.13525201,0.28771472,0.48807988,0.10374282,0.023990694,56700,0.12706694,0.016401097
3298,0.011928859,7.8543334e-4,97100,0.024858361,0.072334833,0.17768845,0.32973501,0.3953833,0.10891172,0.016320881,44100,0.075594649,0.011841854
2946,0.031531721,7.7137607e-5,68600,0.14348197,0.18053845,0.2200205,0.23673207,0.21922699,0.038692914,0.0054333871,39300,0.05342453,0.0080334833
21802,0.012867089,9.4925446e-5,38400,0.29896608,0.28962353,0.23743933,0.13340735,0.040563628,0.017853778,0.0018561203,14100,0.012549725,8.0955023e-4
2484,0.011744913,1.8878674e-4,73900,0.09983322,0.16403881,0.23184529,0.29839161,0.20589112,0.024063919,0.0024004849,30700,0.020221084,0.0027488279
12586,0.0097412514,1.7725577e-4,72700,0.10345913,0.17058554,0.23540957,0.28544891,0.20509684,0.029035728,0.0045741722,29900,0.019381201,0.0022084983
1360,0.0099023478,5.1885086e-6,87500,0.068545178,0.13766539,0.18950924,0.27689111,0.32738912,0.064203538,0.0067857951,36500,0.037316199,0.0040766606
62,0.046087939,5.4787472e-4,37000,0.31510422,0.27405509,0.17546694,0.12877649,0.1065974,0.02208041,0.0037243201,31300,0.026505848,0.0023688688
8878,0.026958978,4.739979e-5,46300,0.24759533,0.23487273,0.20682135,0.15662245,0.15408817,0.0493512,0.0089318566,22900,0.039797049,0.0053911023
3077,0.0077545019,2.3074354e-4,118800,0.027586438,0.063667059,0.12673283,0.23885411,0.5431596,0.2318989,0.053813864,50400,0.17090479,0.045263276
2290,0.013878376,8.371743e-4,120400,0.040914696,0.068264715,0.11769731,0.21698853,0.5561347,0.15795681,0.024786016,52600,0.14966966,0.031234177
2292,0.017467972,3.469435e-4,98700,0.037419125,0.08649084,0.16860725,0.29776257,0.40972018,0.059530191,0.0090436824,65900,0.16806757,0.02198804
223,0.019127091,0.0014226135,57000,0.15134592,0.24603444,0.2802861,0.2091544,0.11317904,0.0099284053,3.9187426e-4,29400,0.015403896,0.0023973377
23482,0.0071595809,1.1670062e-5,38000,0.30698633,0.28854764,0.16681194,0.15875563,0.078898549,0.010890647,2.8735489e-4,20000,0.015492592,0.0022855622
5380,0.011150174,1.5666743e-5,67700,0.098830231,0.1594725,0.30903888,0.31665313,0.11600535,0.013937415,0.001241324,31500,0.010137452,6.1443873e-4
7032,0.0075826203,0,82900,0.051814739,0.12808631,0.23946236,0.3277621,0.25287446,0.060948137,0.01067439,33800,0.044743169,0.0054373927
1581,0.018238416,0,62700,0.16405174,0.20738395,0.20196846,0.24045506,0.18614078,0.022912418,0.0039644674,31600,0.016962718,0.001684511
3510,0.011028236,2.2427327e-4,89100,0.064635821,0.11678813,0.19106962,0.29631668,0.33118981,0.067939952,0.0088483533,37100,0.054996427,0.0077192844
3691,0.012677005,0.0017261272,219600,0.023217954,0.040311631,0.079544425,0.098832816,0.75809318,0.51958042,0.21107145,61800,0.27781358,0.11343364
9936,0.014570185,0,82500,0.088503204,0.15087856,0.1914739,0.27421895,0.29492545,0.047045872,0.0084461886,34100,0.029854026,9.0649741e-4
8038,0.016850937,0,82900,0.088269904,0.14533538,0.18197219,0.33348683,0.25093579,0.0287554,0.0055016442,30000,0.014265793,0.0024153595
2615,0.019664112,5.6324736e-4,78900,0.11085212,0.16240367,0.19008899,0.24774879,0.28890646,0.03657113,0.0023672262,35600,0.04691416,0.0032698617
9797,0.048402563,8.852256e-4,58600,0.18844025,0.205515,0.20791665,0.22377658,0.17435163,0.028346853,0.0030878382,35900,0.088779986,0.013724443
2553,0.0083030993,7.1651768e-5,73300,0.057081629,0.18758249,0.27429989,0.30736667,0.17366934,0.029225893,0.0056110173,51500,0.060427509,0.0077133537
3993,0.01207454,1.5734116e-4,61000,0.16561276,0.20910947,0.22317418,0.24025241,0.16185106,0.026818831,0.004326954,26400,0.015240581,0.0020514531
54,0,0,37700,0.31265208,0.26355714,0.23184873,0.13248003,0.059462115,0.0047760205,0.0039596446,12700,6.3901377e-4,6.3901377e-4
33683,0.020098027,4.3489294e-5,47900,0.19562694,0.27129349,0.28687289,0.20401528,0.04219145,0.010889827,5.0522102e-4,24700,0.032134507,0.0013543451
3592,0.020030687,0.002012003,70800,0.090290539,0.17897442,0.25512165,0.27605423,0.19955915,0.032160111,0.0058716587,38000,0.049037214,0.008439091
30987,0,0,35800,0.26970232,0.30179858,0.22902314,0.13203485,0.067441061,0.025867438,0.0022387418,19000,0.0010554912,3.6100947e-4
24973,0.01752332,1.3888776e-4,39300,0.27393356,0.2692183,0.18538068,0.13457912,0.13688836,0.01489344,5.7616387e-4,20100,0.0051666978,5.2280031e-4
2528,0.027878279,0.0038867977,51800,0.15730709,0.22232088,0.28197899,0.26058114,0.077811785,0.015193773,0.0015712740000000001,30500,0.042651419,0.0092405267
217,0.01902617,2.0420333e-5,41300,0.30816421,0.2433968,0.26132792,0.15634644,0.030764686,0.0061002998,0.0026903506,22000,0.00532023,1.5240647e-4
3325,0.0089512076,8.660295e-6,93500,0.040353917,0.097301558,0.1851867,0.32290372,0.35425419,0.046116896,0.0054864148,45400,0.052342333,0.0065275268
3511,0.0095936423,0,85900,0.053851921,0.11699723,0.19368754,0.30237374,0.33308947,0.058360666,0.010360979,36700,0.049678165,0.014950528
1724,0.011048079,4.6196255e-5,96500,0.042920053,0.095314577,0.17956801,0.29746678,0.38473058,0.081513412,0.014045442,46500,0.087489307,0.017103452
1238,0.032862529,0.0059159733,79100,0.10617122,0.14794426,0.21398896,0.19467367,0.33722192,0.11679406,0.034654498,40200,0.075766623,0.017870184
2414,0.017996125,0.0010815749,110600,0.058698498,0.10791695,0.13410795,0.21439084,0.48488575,0.21397313,0.066558547,44600,0.13063599,0.037032764
3866,0.0087797251,0,64100,0.17846042,0.18601589,0.21538541,0.26150122,0.15863714,0.018884011,0.0021758613,27400,0.010023806,4.9252191e-4
20771,0.015486031,0,89200,0.041138861,0.12110251,0.22130144,0.29809418,0.31836298,0.067118756,0.019608267,32200,0.032411307,0.0085609667
3868,0.018848887,8.9678098e-4,91700,0.037639569,0.09987773,0.19581471,0.34550023,0.32116771,0.059656568,0.0082937824,72700,0.18855377,0.021488745
2486,0.013333162,2.9039649e-5,56300,0.17193848,0.20907223,0.29494065,0.23791774,0.086130887,0.011410991,0.0024396488,26100,0.012127449,0.0027992784
4645,0,0,77500,0.085227013,0.16364078,0.2547698,0.38265568,0.11370686,0.025901379,0.0043505398,41400,0.015132067,0.0027235602
2365,0.013146075,0,92900,0.067540474,0.11664452,0.17808688,0.2758227,0.36190534,0.1388151,0.030156795,28000,0.029600207,0.0037613269
4646,0.0040747724,5.2935929e-6,73800,0.11073137,0.17493293,0.2133791,0.30387184,0.19708489,0.033370815,0.011161285,29900,0.023747681,0.0034357919
82,0.011335982,1.1098021e-4,77500,0.078339107,0.14504682,0.2387321,0.31623894,0.221643,0.034085199,0.0044218893,36900,0.031230705,0.0037686445
2994,0.020477919,5.9638097e-4,64400,0.093943574,0.20673645,0.29640922,0.28429985,0.11861095,0.013801262,0.0027470908,38000,0.046872228,0.0081348531
1239,0.015323631,6.5469282e-4,71200,0.13382569,0.18805614,0.19602779,0.21473257,0.26735786,0.07080204,0.013649485,26500,0.040383257,0.0060175555
3247,0.020134674,1.010142e-5,85000,0.075679623,0.1195794,0.22016509,0.30971205,0.27486372,0.048075266,0.015433964,50200,0.037717998,0.0033412087
2415,0.011761039,4.9519927e-5,93400,0.062089607,0.09591601,0.19128712,0.2828148,0.36789253,0.10375668,0.020125184,43000,0.10596591,0.017729912
2416,0.024244346,5.615931e-4,30100,0.39672375,0.29111698,0.13637727,0.11701256,0.058769394,0.0096268347,8.0023706e-4,20800,0.0074422471,0.00180179
2417,0.022740137,5.5570068e-4,56800,0.19400056,0.20981885,0.24162337,0.23712471,0.11743257,0.015265614,0.0016289697,27100,0.030993637,0.0022909748
2423,0.017684894,6.87038e-4,90700,0.087002136,0.13061023,0.16999254,0.24664995,0.36574519,0.089304559,0.012407147,44100,0.098794915,0.01956968
2422,0.026654826,0.0015001518,68500,0.15268545,0.17405751,0.21796843,0.27330303,0.18198547,0.015689157,8.4806012e-4,31900,0.04463689,0.0067506023
2424,0.03947296,3.7467365e-5,28800,0.45458764,0.29501551,0.11919075,0.088521458,0.042684611,0.0040754094,5.0522102e-4,24900,0.014582853,0.0010029434
7540,0.0017413279,0,85100,0.06741219,0.11028717,0.20910613,0.34973675,0.2634578,0.040160038,0.0070092347,34600,0.048255391,0.0034832719
9795,0.0041869017,0,42200,0.28871539,0.24933207,0.21980038,0.17213497,0.070017271,0.004870058,7.213449e-4,19400,0.010583921,6.8185455e-4
2488,0.017238347,7.3050929e-4,63800,0.11775728,0.19130796,0.28760332,0.2533769,0.14995444,0.029838722,0.0046215486,33200,0.040253788,0.0057379631
2503,0.011580038,3.8836448e-4,87900,0.056805152,0.11426739,0.20708957,0.29367432,0.32816356,0.07061322,0.0078988746,39800,0.064373292,0.0097488295
31060,0.016216325,5.9358917e-5,43100,0.2674166,0.27703261,0.22853063,0.17077981,0.056240268,0.0072943307,6.4489315e-4,28200,0.020066155,3.264221e-4
2489,0.012052591,7.7615347e-5,63500,0.11653803,0.22486301,0.25285733,0.23571454,0.17002711,0.01352761,5.2233087e-4,38100,0.044242777,0.0022399605
2490,0.015143937,3.207562e-4,68300,0.10289053,0.17616084,0.2718882,0.28437495,0.16468555000000001,0.021899005,0.0038209241,35100,0.0320393,0.0037932142
1393,0.0091045229,0,98200,0.086093329,0.12383898,0.12046909,0.2655676,0.40403098,0.13712779,0.040631358,28500,0.02523558,0.0062479707
2947,0.0050664074,0,64700,0.13071288,0.20195496,0.25963843,0.26492915,0.1427646,0.017056881,0.0042570313,24100,0.0098539582,7.677289e-4
8284,0.031252477,0,59000,0.098648891,0.22425063,0.29786858,0.28043464,0.098797187,0.0096813906,0.0012388872,41400,0.049796112,0.0032220683
2491,0.012388569,1.0400642e-5,59600,0.13825664,0.23246351,0.28735986,0.23355734,0.10836256,0.012267121,0.0042937305,26400,0.014900454,0.0010196818
11864,0.018149551,0,45400,0.23548166,0.27090436,0.2148179,0.18784161,0.090954565,0.0070078112,0.0018943599,20300,0.017722011,0.0019111009
2871,0.016158979,0,58300,0.16150478,0.21694525,0.25307289,0.23632413,0.13215289,0.012765383,0.0021733871999999998,28700,0.022806382,0.0015547405
1725,0.01511289,0,88100,0.052175865,0.096552446,0.20018828,0.32130218,0.32978117,0.046721835,0.0066407304,41500,0.059950717,0.011919347
2616,0.020736568,0,110000,0.054560877,0.10687322,0.15016945,0.19145498,0.49694154,0.14437032,0.022766531,51900,0.10635605,0.018044818
4799,0.038198788,0,28200,0.43616086,0.33110058,0.16464275,0.050588813,0.017506996,0.0021213347,4.4881387e-4,20400,0.0087083811,1.4939507e-5
2872,0.010565179,7.7620816e-6,77200,0.11283089,0.15246011,0.20088312,0.29921669,0.23460937,0.029405305,0.0038737224,30900,0.023662647,0.0028945589
2294,0.0077213887,4.2894702e-5,84800,0.06776192,0.12176617,0.18092214,0.33015943,0.29939044,0.0132239,0.001292601,32800,0.036152847,0.0023348937
2530,0.015617129,3.784422e-4,66000,0.11296272,0.18474336,0.27181381,0.27120125,0.15927891,0.028366767,0.003514122,31500,0.038929544,0.005734161
2533,0.036096528,0,56100,0.15079901,0.21835557,0.28979272,0.2393079,0.10174479,0.014637184,0.002524595,33600,0.048762739,0.0030110385
2532,0.014773595,1.8750636e-4,84500,0.067110226,0.13743395,0.20279565,0.26978043,0.32287967,0.1052838,0.019138973,40400,0.087699823,0.019166596
2531,0.033390671,0.003969186,68300,0.1143111,0.15242678,0.28692287,0.28589925,0.16043998,0.019797787,0.0051467116,46700,0.14980741,0.051565938
2295,0.013173399,8.1891412e-5,63200,0.14910209,0.1864589,0.28042591,0.27702707,0.10698607,0.012681127,0.0014094235,20600,0.0025614423,9.3775813e-4
2617,0.031705961,7.0308102e-4,86600,0.09459386,0.14680639,0.17308062,0.23869538,0.34682378,0.064403184,0.0054788128,50000,0.092618935,0.014673984
1242,0.018193007,4.5307627e-4,66100,0.1424603,0.18461625,0.23349822,0.215803,0.22362229,0.042623706,0.0092151109,27200,0.048463866,0.0065020015
6911,0.030352954,2.2680113e-4,69000,0.13333452,0.20274495,0.19384463,0.18861206,0.28146392,0.063744187,0.0082312394,36100,0.043914776,0.00451446
8087,0.0089677619,0,51000,0.25379759,0.22455291,0.26634881,0.18405965,0.071241088,0.0051918849,5.2502699e-4,21000,0.0029476904,7.2887691e-5
4452,0.010155977,2.1195126e-5,85200,0.065674327,0.128584,0.20459341,0.30855227,0.29259604,0.05016401,0.0066218185,32800,0.030993393,0.0016923707
1727,0.01601701,1.2598635e-5,78900,0.077346452,0.12457196,0.24841832,0.30046377,0.24919952,0.049679287,0.0030353959,27400,0.032961953,0.0056722439
12272,0.019327542,9.8293545e-5,61500,0.17009345,0.20341548,0.23480394,0.24792564,0.14376156,0.0052907486,0.0014740708,25100,0.0094419429,6.3383521e-4
9256,0.0051593198,7.7144193e-7,74900,0.062306181,0.13856262,0.2838183,0.36606282,0.14925008,0.01374722,0.001163524,34000,0.013411727,6.4329169e-4
7692,0.012528741,1.4320423e-4,87200,0.074572146,0.11953248,0.19033243,0.3200748,0.29548821,0.034818545,0.0049873157,36100,0.046228543,0.0030044464
3301,0.013847758,0,97100,0.040640593,0.10181656,0.17233273,0.30086413,0.38434592,0.10142504,0.014851609,56200,0.092156634,0.015173879
1976,0.017078405,5.5471672e-5,65700,0.15837219,0.1764957,0.2410481,0.28006145,0.14402255,0.01525698,7.2141708e-4,33000,0.031579819,0.0049115117
1582,0.03098028,6.395403e-5,81800,0.085088179,0.15818915,0.1977877,0.20784238,0.35109267,0.11027706,0.024155522,49800,0.1407125,0.025398882
1879,0.018422524,1.0368355e-4,67100,0.065455861,0.16847035,0.31678194,0.2766552,0.1726366,0.032310002,0.0031626211,39400,0.056082632,0.004988268
1728,0.02573115,6.2167135e-5,49700,0.19574378,0.25583813,0.27764857,0.19462664,0.076142848,0.0032030169,1.9965996e-4,28500,0.016824644,0.0010491931
6836,0.014705911,4.5517212e-4,64700,0.13190046,0.19669943,0.25621301,0.28587714,0.12931003,0.015863843,0.0018544483,28000,0.014253047,0.0022424057
5255,0.013395172,7.4201474e-5,28800,0.46426377,0.24559104,0.1493279,0.10582274,0.034994442,0.0054879365,5.0522102e-4,15500,0.0047192015,8.4965804e-4
3302,0.012886406,7.2619587e-5,57700,0.094685294,0.2636739,0.28939998,0.24215961,0.11008118,0.025361214,0.011271096,40900,0.018212274,0.0050711585
2192,0.025985811,0.0025918151,108700,0.060082663,0.09487877,0.14655104,0.21037002,0.48811758,0.23000088,0.046659976,48900,0.097075485,0.015882751
3204,0.013679622,2.150474e-5,75000,0.094415098,0.16064526,0.23371097,0.31436658,0.19686212,0.024695966,0.0035723408,30100,0.023311114,0.0019351625
2193,0.013384931,0,64900,0.12860689,0.21179298,0.20926249,0.23583731,0.21450034,0.0784894,0.012489671,30000,0.023165012,0.0037155394
3465,0.015407146,0.0037362357,67100,0.082088545,0.20699422,0.27782029,0.29932567,0.13377129,0.01757676,5.0522102e-4,35000,0.044185609,0.0067913961
3869,0.011010212,1.1519789e-4,80800,0.083080061,0.14645416,0.2056604,0.286847,0.27795845,0.067747697,0.0041987798,34300,0.026873501,0.005144848
1880,0.015141819,1.2034187e-4,76500,0.053291287,0.14188464,0.26358974,0.32017565,0.22105864,0.04778672,0.0060346858,43600,0.053536907,0.0063782139
2778,0.03293195,3.3690132e-5,91700,0.080073819,0.11961895,0.17980142,0.24447015,0.37603575,0.060911216,0.0092643145,47100,0.053592812,0.0076166261
2086,0.0097342851,0,111700,0.031252667,0.07901673,0.14389154,0.23355103,0.51228809,0.13466693,0.019158199,52500,0.12082434,0.024504647
1245,0.029531231,8.5259444e-4,62800,0.16697124,0.19718918,0.21469712,0.21746394,0.20367861,0.026177416,0.0025062151,30800,0.042857841,0.0048473161
1243,0.063886866,0.0015052154,48500,0.21239695,0.26099676,0.21240294,0.15543248,0.1587709,0.035419803,0.004641016,44900,0.075692877,0.0061537321
7085,0.0080199577,2.7300344e-5,77200,0.054846611,0.1320021,0.27979901,0.30264473,0.23070759,0.046127856,0.006232522,34800,0.040201053,0.0094354888
2172,0.013896435,2.893073e-5,71400,0.10659318,0.16378994,0.24432391,0.30043304,0.18486002,0.027064379,0.0012502681,28900,0.018549567,4.2603275e-5
9629,0.013600303,0,43000,0.26634315,0.24775261,0.25760457,0.17115876,0.057141092,0.0088740634,0.0021911818,19600,0.010201065,2.9474805e-4
1246,0.016137306,1.994933e-4,71000,0.12712027,0.16412196,0.22651379,0.26996809,0.21227595,0.021360073,0.0029425388,25100,0.031635892,0.0026960152
3304,0.010286807,0.0020260571,150300,0.022099353,0.036918752,0.070275374,0.18310079,0.68760568,0.32174984,0.077504151,60100,0.22285779,0.05826959
3206,0.014522634,0,80500,0.064722911,0.16614869,0.20709325,0.32822222,0.23381305,0.064008296,0.013957002,24700,0.03288544,0.0032620397
1977,0.014342665,0,79800,0.08418864,0.14025402,0.21882853,0.29217359,0.26455528,0.044983517,0.0077736145,36100,0.059843488,0.0097567784
21618,0.0032767779,1.0579592e-5,77400,0.13646387,0.14773466,0.21965183,0.19386087,0.30228883,0.094014294,0.019599538,15500,0.031126523,0.0037463719
2297,0.0075707086,0,73400,0.088373594,0.15780565,0.25027016,0.32371554,0.17983507,0.026614217,0.0032594472,29100,0.015277768,0.0015825902
3084,0.0093349544,4.3569249e-5,83100,0.046444092,0.10749489,0.24435303,0.33986178,0.26184618,0.061290167,0.0095299706,41800,0.049088597,0.0073498976
2581,0.010706267,4.2803728e-4,76600,0.061843101,0.1548181,0.24361433,0.32453534,0.21518926,0.033116177,0.0054649669,37200,0.030156359,7.3828344e-4
1247,0.0163964,5.6833906e-5,75000,0.099417672,0.16618508,0.2272763,0.27082598,0.23629498,0.037226222,0.0033877576,33700,0.049533036,0.0040073553
8557,0.0083384877,0,57600,0.20017375,0.20645668,0.21905434,0.2259434,0.14837182,0.018750552,0.0021710743,25900,0.010891253,2.9583601e-4
9236,0.015832283,7.9587779e-5,81500,0.077254742,0.12169112,0.21918434,0.31125802,0.27061173,0.044377171,0.0055876202,33500,0.017659103,0.0014068627
8145,0.0093703847,4.4970934e-6,65400,0.13043498,0.20737137,0.22607027,0.2531592,0.18296421,0.038023371,0.0076633566,28400,0.020013353,0.003491235
